A,TOTAL,T,Y15-74,PC,HU31	5.8 	6.2 b
A,TOTAL,T,Y15-74,PC,HU32	7.4 	7.1 b
A,TOTAL,T,Y15-74,PC,HU33	4.1 	4.5 b
A,TOTAL,T,Y15-74,PC,IE04	6.2 b	5.0 b
A,TOTAL,T,Y15-74,PC,IE05	7.0 b	6.5 b
A,TOTAL,T,Y15-74,PC,IE06	6.7 b	6.5 b
A,TOTAL,T,Y15-74,PC,IS00	2.7 	6.1 b
A,TOTAL,T,Y15-74,PC,ITC1	9.1 	7.3 b
A,TOTAL,T,Y15-74,PC,ITC2	7.8 	7.3 b
A,TOTAL,T,Y15-74,PC,ITC3	9.5 	8.4 b
A,TOTAL,T,Y15-74,PC,ITC4	6.4 	5.9 b
A,TOTAL,T,Y15-74,PC,ITF1	11.7 	9.3 b
A,TOTAL,T,Y15-74,PC,ITF2	14.6 	10.9 b
A,TOTAL,T,Y15-74,PC,ITF3	20.9 	19.3 b
A,TOTAL,T,Y15-74,PC,ITF4	18.9 	14.6 b
A,TOTAL,T,Y15-74,PC,ITF5	12.8 	8.3 b
A,TOTAL,T,Y15-74,PC,ITF6	21.6 	18.0 b
A,TOTAL,T,Y15-74,PC,ITG1	21.5 	18.7 b
A,TOTAL,T,Y15-74,PC,ITG2	17.0 	13.5 b
A,TOTAL,T,Y15-74,PC,ITH1	3.1 	3.8 b
A,TOTAL,T,Y15-74,PC,ITH2	5.7 	4.8 b
A,TOTAL,T,Y15-74,PC,ITH3	6.3 	5.3 b
A,TOTAL,T,Y15-74,PC,ITH4	6.7 	5.7 b
A,TOTAL,T,Y15-74,PC,ITH5	6.6 	5.5 b
A,TOTAL,T,Y15-74,PC,ITI1	8.6 	7.5 b
A,TOTAL,T,Y15-74,PC,ITI2	10.6 	6.6 b
A,TOTAL,T,Y15-74,PC,ITI3	10.6 	7.1 b
A,TOTAL,T,Y15-74,PC,ITI4	10.7 	10.0 b
A,TOTAL,T,Y15-74,PC,LT01	4.8 	4.8 b
A,TOTAL,T,Y15-74,PC,LT02	8.1 	8.2 b
A,TOTAL,T,Y15-74,PC,LU00	5.5 	5.3 b
A,TOTAL,T,Y15-74,PC,LV00	8.7 	7.6 b
A,TOTAL,T,Y15-74,PC,ME00	16.1 	: 
A,TOTAL,T,Y15-74,PC,MK00	22.4 	: 
A,TOTAL,T,Y15-74,PC,MT00	4.0 	3.8 b
A,TOTAL,T,Y15-74,PC,NL11	7.2 	5.4 b
A,TOTAL,T,Y15-74,PC,NL12	5.6 	4.5 b
A,TOTAL,T,Y15-74,PC,NL13	5.0 	3.5 b
A,TOTAL,T,Y15-74,PC,NL21	5.1 	3.8 b
A,TOTAL,T,Y15-74,PC,NL22	4.5 	3.9 b
A,TOTAL,T,Y15-74,PC,NL23	5.7 	4.6 b
A,TOTAL,T,Y15-74,PC,NL31	4.2 	4.0 b
A,TOTAL,T,Y15-74,PC,NL32	4.5 	4.5 b
A,TOTAL,T,Y15-74,PC,NL33	5.6 	5.1 b
A,TOTAL,T,Y15-74,PC,NL34	2.9 	3.6 b
A,TOTAL,T,Y15-74,PC,NL41	4.2 	3.2 b
A,TOTAL,T,Y15-74,PC,NL42	4.8 	3.8 b
A,TOTAL,T,Y15-74,PC,NO02	2.9 u	3.6 bu
A,TOTAL,T,Y15-74,PC,NO06	3.0 u	3.5 bu
A,TOTAL,T,Y15-74,PC,NO07	3.2 u	3.8 bu
A,TOTAL,T,Y15-74,PC,NO08	4.6 	5.3 b
A,TOTAL,T,Y15-74,PC,NO09	4.6 	4.4 b
A,TOTAL,T,Y15-74,PC,NO0A	4.4 	3.9 b
A,TOTAL,T,Y15-74,PC,PL21	4.2 	3.2 b
A,TOTAL,T,Y15-74,PC,PL22	3.9 	2.9 b
A,TOTAL,T,Y15-74,PC,PL41	3.1 	2.3 b
A,TOTAL,T,Y15-74,PC,PL42	4.7 	3.5 b
A,TOTAL,T,Y15-74,PC,PL43	3.7 	: bu
A,TOTAL,T,Y15-74,PC,PL51	4.7 	4.1 b
A,TOTAL,T,Y15-74,PC,PL52	4.3 	2.8 bu
A,TOTAL,T,Y15-74,PC,PL61	5.5 	4.5 b
A,TOTAL,T,Y15-74,PC,PL62	7.2 	3.5 b
A,TOTAL,T,Y15-74,PC,PL63	4.2 	2.4 b
A,TOTAL,T,Y15-74,PC,PL71	4.6 	4.5 b
A,TOTAL,T,Y15-74,PC,PL72	7.0 	4.5 b
A,TOTAL,T,Y15-74,PC,PL81	7.2 	5.2 b
A,TOTAL,T,Y15-74,PC,PL82	8.4 	4.8 b
A,TOTAL,T,Y15-74,PC,PL84	4.7 	3.2 bu
A,TOTAL,T,Y15-74,PC,PL91	3.5 	2.1 b
A,TOTAL,T,Y15-74,PC,PL92	6.4 	3.8 b
A,TOTAL,T,Y15-74,PC,PT11	9.8 	6.7 b
A,TOTAL,T,Y15-74,PC,PT15	7.7 	8.6 b
A,TOTAL,T,Y15-74,PC,PT16	7.1 	5.5 b
A,TOTAL,T,Y15-74,PC,PT17	9.6 	7.3 b
A,TOTAL,T,Y15-74,PC,PT18	8.5 	6.6 b
A,TOTAL,T,Y15-74,PC,PT20	8.8 	7.0 bu
A,TOTAL,T,Y15-74,PC,PT30	10.3 	7.8 b
A,TOTAL,T,Y15-74,PC,RO11	3.6 	3.1 b
A,TOTAL,T,Y15-74,PC,RO12	4.2 	5.1 b
A,TOTAL,T,Y15-74,PC,RO21	2.9 	6.8 b
A,TOTAL,T,Y15-74,PC,RO22	6.5 	6.0 b
A,TOTAL,T,Y15-74,PC,RO31	6.8 	7.7 b
A,TOTAL,T,Y15-74,PC,RO32	4.3 	3.5 b
A,TOTAL,T,Y15-74,PC,RO41	7.7 	9.2 b
A,TOTAL,T,Y15-74,PC,RO42	4.4 	3.5 b
A,TOTAL,T,Y15-74,PC,RS11	13.4 	8.9 b
A,TOTAL,T,Y15-74,PC,RS12	12.2 	9.6 b
A,TOTAL,T,Y15-74,PC,RS21	13.8 	13.0 b
A,TOTAL,T,Y15-74,PC,RS22	15.4 	13.8 b
A,TOTAL,T,Y15-74,PC,SE11	6.3 	8.3 b
A,TOTAL,T,Y15-74,PC,SE12	7.6 	9.8 b
A,TOTAL,T,Y15-74,PC,SE21	5.5 	7.6 b
A,TOTAL,T,Y15-74,PC,SE22	8.4 	11.3 b
A,TOTAL,T,Y15-74,PC,SE23	6.0 	8.5 b
A,TOTAL,T,Y15-74,PC,SE31	6.9 	9.8 b
A,TOTAL,T,Y15-74,PC,SE32	6.2 	6.3 b
A,TOTAL,T,Y15-74,PC,SE33	5.9 	6.2 b
A,TOTAL,T,Y15-74,PC,SI03	6.8 	5.0 b
A,TOTAL,T,Y15-74,PC,SI04	6.4 	4.5 b
A,TOTAL,T,Y15-74,PC,SK01	4.2 	2.6 bu
A,TOTAL,T,Y15-74,PC,SK02	5.5 	4.7 b
A,TOTAL,T,Y15-74,PC,SK03	9.4 	7.5 b
A,TOTAL,T,Y15-74,PC,SK04	12.0 	10.9 b
A,TOTAL,T,Y15-74,PC,TR10	13.8 	12.4 b
A,TOTAL,T,Y15-74,PC,TR21	8.3 	9.3 b
A,TOTAL,T,Y15-74,PC,TR22	5.9 	8.0 b
A,TOTAL,T,Y15-74,PC,TR31	14.0 	14.6 b
A,TOTAL,T,Y15-74,PC,TR32	7.1 	10.1 b
A,TOTAL,T,Y15-74,PC,TR33	6.1 	6.9 b
A,TOTAL,T,Y15-74,PC,TR41	9.7 	9.5 b
A,TOTAL,T,Y15-74,PC,TR42	10.8 	9.5 b
A,TOTAL,T,Y15-74,PC,TR51	11.3 	13.5 b
A,TOTAL,T,Y15-74,PC,TR52	5.9 	7.9 b
A,TOTAL,T,Y15-74,PC,TR61	11.9 	11.8 b
A,TOTAL,T,Y15-74,PC,TR62	10.7 	13.3 b
A,TOTAL,T,Y15-74,PC,TR63	11.6 	17.0 b
A,TOTAL,T,Y15-74,PC,TR71	11.3 	12.9 b
A,TOTAL,T,Y15-74,PC,TR72	11.7 	11.8 b
A,TOTAL,T,Y15-74,PC,TR81	7.2 	10.7 b
A,TOTAL,T,Y15-74,PC,TR82	4.6 	6.2 b
A,TOTAL,T,Y15-74,PC,TR83	6.8 	7.9 b
A,TOTAL,T,Y15-74,PC,TR90	3.5 	9.7 b
A,TOTAL,T,Y15-74,PC,TRA1	5.3 	10.0 b
A,TOTAL,T,Y15-74,PC,TRA2	5.5 	14.0 b
A,TOTAL,T,Y15-74,PC,TRB1	6.9 	10.5 b
A,TOTAL,T,Y15-74,PC,TRB2	12.6 	20.4 b
A,TOTAL,T,Y15-74,PC,TRC1	14.3 	10.2 b
A,TOTAL,T,Y15-74,PC,TRC2	13.8 	14.8 b
A,TOTAL,T,Y15-74,PC,TRC3	26.9 	30.5 b
A,TOTAL,T,Y15-74,PC,UKC1	5.2 	: 
A,TOTAL,T,Y15-74,PC,UKC2	5.9 	: 
A,TOTAL,T,Y15-74,PC,UKD1	3.4 u	: 
A,TOTAL,T,Y15-74,PC,UKD3	4.0 	: 
A,TOTAL,T,Y15-74,PC,UKD4	4.2 	: 
A,TOTAL,T,Y15-74,PC,UKD6	3.1 	: 
A,TOTAL,T,Y15-74,PC,UKD7	5.2 	: 
A,TOTAL,T,Y15-74,PC,UKE1	4.6 	: 
A,TOTAL,T,Y15-74,PC,UKE2	4.1 	: 
A,TOTAL,T,Y15-74,PC,UKE3	5.6 	: 
A,TOTAL,T,Y15-74,PC,UKE4	4.8 	: 
A,TOTAL,T,Y15-74,PC,UKF1	3.6 	: 
A,TOTAL,T,Y15-74,PC,UKF2	4.6 	: 
A,TOTAL,T,Y15-74,PC,UKF3	3.8 	: 
A,TOTAL,T,Y15-74,PC,UKG1	2.9 	: 
A,TOTAL,T,Y15-74,PC,UKG2	4.9 	: 
A,TOTAL,T,Y15-74,PC,UKG3	7.2 	: 
A,TOTAL,T,Y15-74,PC,UKH1	3.9 	: 
A,TOTAL,T,Y15-74,PC,UKH2	3.7 	: 
A,TOTAL,T,Y15-74,PC,UKH3	4.2 	: 
A,TOTAL,T,Y15-74,PC,UKI3	5.6 	: 
A,TOTAL,T,Y15-74,PC,UKI4	5.3 	: 
A,TOTAL,T,Y15-74,PC,UKI5	5.7 	: 
A,TOTAL,T,Y15-74,PC,UKI6	4.9 	: 
A,TOTAL,T,Y15-74,PC,UKI7	4.9 	: 
A,TOTAL,T,Y15-74,PC,UKJ1	2.9 	: 
A,TOTAL,T,Y15-74,PC,UKJ2	3.2 	: 
A,TOTAL,T,Y15-74,PC,UKJ3	3.2 	: 
A,TOTAL,T,Y15-74,PC,UKJ4	3.8 	: 
A,TOTAL,T,Y15-74,PC,UKK1	4.0 	: 
A,TOTAL,T,Y15-74,PC,UKK2	2.9 	: 
A,TOTAL,T,Y15-74,PC,UKK3	2.4 u	: 
A,TOTAL,T,Y15-74,PC,UKK4	4.1 	: 
A,TOTAL,T,Y15-74,PC,UKL1	4.6 	: 
A,TOTAL,T,Y15-74,PC,UKL2	4.3 	: 
A,TOTAL,T,Y15-74,PC,UKM5	4.2 	: 
A,TOTAL,T,Y15-74,PC,UKM6	2.6 u	: 
A,TOTAL,T,Y15-74,PC,UKM7	3.7 	: 
A,TOTAL,T,Y15-74,PC,UKM8	4.7 	: 
A,TOTAL,T,Y15-74,PC,UKM9	4.7 	: 
A,TOTAL,T,Y15-74,PC,UKN0	4.6 	: 
