A,BEDPL,PC,ES43	33.85 	28.85 
A,BEDPL,PC,ES5	70.02 	47.55 
A,BEDPL,PC,ES51	63.44 	40.87 
A,BEDPL,PC,ES52	64.32 	46.75 
A,BEDPL,PC,ES53	81.8 	57.45 
A,BEDPL,PC,ES6	56.13 	44.19 
A,BEDPL,PC,ES61	56.59 	44.58 
A,BEDPL,PC,ES62	49.42 	39.84 
A,BEDPL,PC,ES63	63.73 	38.06 
A,BEDPL,PC,ES64	49.72 	29.97 
A,BEDPL,PC,ES7	80.33 	51.94 
A,BEDPL,PC,ES70	80.33 	51.94 
A,BEDPL,PC,FI	41.5 	31.35 
A,BEDPL,PC,FI1	41.67 	31.38 
A,BEDPL,PC,FI19	38.61 	34.36 
A,BEDPL,PC,FI1B	53.04 	28.84 
A,BEDPL,PC,FI1C	38.9 	31.65 
A,BEDPL,PC,FI1D	36.44 	31.46 
A,BEDPL,PC,FI2	32.33 	29.25 
A,BEDPL,PC,FI20	32.33 	29.25 
A,BEDPL,PC,FR	: c	35 e
A,BEDPL,PC,FR1	60.5 	46.4 e
A,BEDPL,PC,FR10	60.5 	46.4 e
A,BEDPL,PC,FRB	42.1 	30.2 e
A,BEDPL,PC,FRB0	42.1 	30.2 e
A,BEDPL,PC,FRC	42.8 	29.7 e
A,BEDPL,PC,FRC1	43.9 	31 e
A,BEDPL,PC,FRC2	40.1 	26.6 e
A,BEDPL,PC,FRD	43.4 	30.9 e
A,BEDPL,PC,FRD1	44.8 	33 e
A,BEDPL,PC,FRD2	41.3 	27.8 e
A,BEDPL,PC,FRE	43.2 	28.3 e
A,BEDPL,PC,FRE1	43.9 	28.6 e
A,BEDPL,PC,FRE2	41.6 	27.7 e
A,BEDPL,PC,FRF	45.8 	30.1 e
A,BEDPL,PC,FRF1	49.2 	31.7 e
A,BEDPL,PC,FRF2	43.5 	29.4 e
A,BEDPL,PC,FRF3	42.3 	28.1 e
A,BEDPL,PC,FRG	42.4 	31 e
A,BEDPL,PC,FRG0	42.4 	31 e
A,BEDPL,PC,FRH	44 	32.8 e
A,BEDPL,PC,FRH0	44 	32.8 e
A,BEDPL,PC,FRI	44.2 	32.7 e
A,BEDPL,PC,FRI1	45 	32.7 e
A,BEDPL,PC,FRI2	36.5 	27 e
A,BEDPL,PC,FRI3	45.4 	34.4 e
A,BEDPL,PC,FRJ	41.9 	29.4 e
A,BEDPL,PC,FRJ1	43.6 	33.7 e
A,BEDPL,PC,FRJ2	40.5 	25.6 e
A,BEDPL,PC,FRK	44.6 	32.6 e
A,BEDPL,PC,FRK1	38.8 	29.6 e
A,BEDPL,PC,FRK2	45.8 	33.3 e
A,BEDPL,PC,FRL	48.6 	37.2 e
A,BEDPL,PC,FRL0	48.6 	37.2 e
A,BEDPL,PC,FRM	58.3 	45.8 e
A,BEDPL,PC,FRM0	58.3 	45.8 e
A,BEDPL,PC,FRY	: c	33 e
A,BEDPL,PC,FRY1	55.7 u	30.3 e
A,BEDPL,PC,FRY2	59.5 u	32.4 e
A,BEDPL,PC,FRY3	33.6 u	24.8 e
A,BEDPL,PC,FRY4	56.3 	39.3 e
A,BEDPL,PC,FRY5	: c	36 e
A,BEDPL,PC,HR	59.5 	42.5 
A,BEDPL,PC,HR0	59.5 	42.5 
