A,TOTAL,D1_SAL_HW,EUR,PL21	7.1 	8.4 
A,TOTAL,D1_SAL_HW,EUR,PL22	6.9 	8.3 
A,TOTAL,D1_SAL_HW,EUR,PL41	6.9 	8.1 
A,TOTAL,D1_SAL_HW,EUR,PL42	5.7 	6.8 
A,TOTAL,D1_SAL_HW,EUR,PL43	5.7 	6.7 
A,TOTAL,D1_SAL_HW,EUR,PL51	7.6 	9.5 
A,TOTAL,D1_SAL_HW,EUR,PL52	6.1 	7.7 
A,TOTAL,D1_SAL_HW,EUR,PL61	5.8 	7.1 
A,TOTAL,D1_SAL_HW,EUR,PL62	5.3 	6.1 
A,TOTAL,D1_SAL_HW,EUR,PL63	6.6 	8 
A,TOTAL,D1_SAL_HW,EUR,PL71	6.1 	7.6 
A,TOTAL,D1_SAL_HW,EUR,PL72	5.4 	6.3 
A,TOTAL,D1_SAL_HW,EUR,PL81	5.6 	6.8 
A,TOTAL,D1_SAL_HW,EUR,PL82	5.6 	6.8 
A,TOTAL,D1_SAL_HW,EUR,PL84	5.8 	7.3 
A,TOTAL,D1_SAL_HW,EUR,PL91	12.4 	13.6 
A,TOTAL,D1_SAL_HW,EUR,PL92	5.9 	7.4 
A,TOTAL,D1_SAL_HW,EUR,PT11	10.1 	12.6 
A,TOTAL,D1_SAL_HW,EUR,PT15	9.9 	12.2 
A,TOTAL,D1_SAL_HW,EUR,PT16	10.3 	12.8 
A,TOTAL,D1_SAL_HW,EUR,PT17	13.4 	16.1 
A,TOTAL,D1_SAL_HW,EUR,PT18	10.2 	12.3 
A,TOTAL,D1_SAL_HW,EUR,PT20	10.5 	12.6 
A,TOTAL,D1_SAL_HW,EUR,PT30	10.6 	13.1 
A,TOTAL,D1_SAL_HW,EUR,PTZZ	19.8 	24.5 
A,TOTAL,D1_SAL_HW,EUR,RO11	5.1 	6.4 
A,TOTAL,D1_SAL_HW,EUR,RO12	5.5 	7.1 
A,TOTAL,D1_SAL_HW,EUR,RO21	4.6 	5.5 
A,TOTAL,D1_SAL_HW,EUR,RO22	4.9 	6.2 
A,TOTAL,D1_SAL_HW,EUR,RO31	4.5 	5.8 
A,TOTAL,D1_SAL_HW,EUR,RO32	9.3 	11.9 
A,TOTAL,D1_SAL_HW,EUR,RO41	4.8 	6.4 
A,TOTAL,D1_SAL_HW,EUR,RO42	5.8 	7.2 
A,TOTAL,D1_SAL_HW,EUR,RS11	5.7 p	7.8 p
A,TOTAL,D1_SAL_HW,EUR,RS12	4.5 p	6.5 p
A,TOTAL,D1_SAL_HW,EUR,RS21	4.2 p	5.8 p
A,TOTAL,D1_SAL_HW,EUR,RS22	4.1 p	5.9 p
A,TOTAL,D1_SAL_HW,EUR,RSZZ	22.1 p	25.7 p
A,TOTAL,D1_SAL_HW,EUR,SE11	34.2 	38.9 
A,TOTAL,D1_SAL_HW,EUR,SE12	27.6 	29.8 
A,TOTAL,D1_SAL_HW,EUR,SE21	26.2 	28.6 
A,TOTAL,D1_SAL_HW,EUR,SE22	28.1 	31.3 
A,TOTAL,D1_SAL_HW,EUR,SE23	28.3 	31.3 
A,TOTAL,D1_SAL_HW,EUR,SE31	26.4 	28.6 
A,TOTAL,D1_SAL_HW,EUR,SE32	26.4 	28.8 
A,TOTAL,D1_SAL_HW,EUR,SE33	27 	29.9 
A,TOTAL,D1_SAL_HW,EUR,SEZZ	76.9 	61.3 
A,TOTAL,D1_SAL_HW,EUR,SI03	15.7 	19.5 
A,TOTAL,D1_SAL_HW,EUR,SI04	17.9 	21.8 
A,TOTAL,D1_SAL_HW,EUR,SK01	14.2 	18.7 
A,TOTAL,D1_SAL_HW,EUR,SK02	9.2 	12.5 
A,TOTAL,D1_SAL_HW,EUR,SK03	9.5 	13 
A,TOTAL,D1_SAL_HW,EUR,SK04	9.1 	12.5 
